text	tags
response	O
count	O
size	O
took	O
too	O
long	O
180	O
100366ms	O
to	O
execute	O
"
"	
2020	O
11	O
13	O
etcd	O
server	O
:	O
read	O
only	O
range	O
request	O
key	O
registry	O
crd	O
projectcalico	O
org	O
felixconfigurations	O
\	O
range	O
end	O
registry	O
crd	O
projectcalico	O
org	O
felixconfigurationt	O
\	O
count	O
only	O
true	O
with	O
result	O
range	O
response	O
count	O
size	O
took	O
too	O
long	O
126	O
120886ms	O
to	O
execute	O
"
"	
kernel	O
memory	O
cgroup	O
out	O
of	O
memory	O
:	O
kill	O
process	O
3601	O
classifier	O
score	O
1971	O
or	O
sacrifice	O
child	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2215220kb	O
anon	O
rss	O
611716kb	O
file	O
rss	O
6556kb	O
shmem	O
rss	O
0kb	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
5720	O
k8s	O
go	O
533	O
:	O
cleaning	O
up	O
netns	O
container	O
id	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
5720	O
dataplane	O
linux	O
go	O
473	O
:	O
Calico	O
CNI	O
SDN	O
deleting	O
device	O
in	O
netns	O
proc	O
6257	O
ns	O
net	O
container	O
id	O
"
"	
liveness	O
probe	O
for	O
rqlite	O
failed	O
failure	O
rqlite	O
"
"	
imagegcmanager	O
disk	O
usage	O
on	O
image	O
filesystem	O
is	O
at	O
85	O
which	O
is	O
over	O
the	O
high	O
threshold	O
85	O
trying	O
to	O
free	O
1486251622	O
bytes	O
down	O
to	O
the	O
low	O
threshold	O
80	O
"
"	
image	O
garbage	O
collection	O
failed	O
multiple	O
times	O
in	O
row	O
:	O
failed	O
to	O
garbage	O
collect	O
required	O
amount	O
of	O
images	O
wanted	O
to	O
free	O
1486251622	O
bytes	O
but	O
freed	O
bytes	O
"
"	
kernel	O
6202	O
535356	O
154589	O
364	O
967	O
classifier	O
"
"	
stop	O
container	O
image	O
is	O
being	O
downloaded	O
to	O
the	O
node	O
docker	O
rct	O
co	O
il	O
etcd	O
release	O
develop	O
24	O
status	O
:	O
image	O
is	O
up	O
to	O
date	O
for	O
docker	O
rct	O
co	O
il	O
etcd	O
release	O
develop	O
24	O
"
"	
my	O
leader	O
:	O
the	O
chosen	O
one	O
:	O
my	O
hostname	O
:	O
rqlite	O
"
"	
kernel	O
net	O
ratelimit	O
:	O
24	O
callbacks	O
suppressed	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2141424kb	O
anon	O
rss	O
611780kb	O
file	O
rss	O
6576kb	O
shmem	O
rss	O
0kb	O
"
"	
reflector	O
listandwatch	O
name	O
object	O
etcdtest	O
nexus2	O
13	O
nov	O
2020	O
total	O
time	O
:	O
43067ms	O
"
"	
failed	O
to	O
read	O
pod	O
ip	O
from	O
plugin	O
docker	O
:	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
on	O
the	O
status	O
hook	O
for	O
pod	O
rqlite	O
sosivio	O
test	O
unexpected	O
command	O
output	O
nsenter	O
:	O
cannot	O
open	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
16510	O
IP	O
address	O
management	O
go	O
1298	O
:	O
releasing	O
all	O
ips	O
with	O
handle	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12153	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat15	O
deveu	O
sosiv	O
rqlite	O
sosivio	O
test	O
33817254	O
2020	O
11	O
13	O
0500	O
est	O
non	O
existent	O
map	O
app	O
rqlite	O
controller	O
revision	O
hash	O
:	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
statefulset	O
kubernetes	O
io	O
pod	O
name	O
rqlite	O
map	O
k8s	O
uat15	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
sosivio	O
test	O
ksa	O
calic488f87ca79	O
container	O
id	O
kubernetes	O
node	O
uat15	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12153	O
k8s	O
go	O
69	O
:	O
extracted	O
identifiers	O
for	O
cmdaddk8s	O
container	O
id	O
kubernetes	O
node	O
uat15	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12171	O
IP	O
address	O
management	O
plugin	O
go	O
214	O
:	O
Calico	O
CNI	O
SDN	O
IP	O
address	O
management	O
request	O
count	O
ipv4	O
ipv6	O
container	O
id	O
handleid	O
container	O
network	O
interface0	O
workload	O
uat15	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12171	O
IP	O
address	O
management	O
plugin	O
go	O
253	O
:	O
auto	O
assigning	O
ip	O
container	O
id	O
handleid	O
container	O
network	O
interface0	O
workload	O
uat15	O
deveu	O
sosiv	O
assignargs	O
IP	O
address	O
management	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12171	O
IP	O
address	O
management	O
go	O
92	O
:	O
auto	O
assign	O
ipv4	O
ipv6	O
addrs	O
for	O
host	O
uat15	O
deveu	O
sosiv	O
io	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12171	O
IP	O
address	O
management	O
go	O
346	O
:	O
looking	O
up	O
existing	O
affinities	O
for	O
host	O
uat15	O
deveu	O
sosiv	O
io	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12171	O
IP	O
address	O
management	O
go	O
429	O
:	O
trying	O
affinity	O
for	O
ip	O
24	O
host	O
uat15	O
deveu	O
sosiv	O
io	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12171	O
IP	O
address	O
management	O
go	O
140	O
:	O
attempting	O
to	O
load	O
block	O
cidr	O
ip	O
24	O
host	O
uat15	O
deveu	O
sosiv	O
io	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12171	O
IP	O
address	O
management	O
go	O
936	O
:	O
attempting	O
to	O
assign	O
addresses	O
from	O
block	O
ip	O
24	O
handle	O
container	O
network	O
interface0	O
host	O
uat15	O
deveu	O
sosiv	O
io	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12171	O
IP	O
address	O
management	O
go	O
1397	O
:	O
creating	O
new	O
handle	O
:	O
container	O
network	O
interface0	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12171	O
IP	O
address	O
management	O
go	O
959	O
:	O
writing	O
block	O
in	O
order	O
to	O
claim	O
ips	O
block	O
ip	O
24	O
handle	O
container	O
network	O
interface0	O
host	O
uat15	O
deveu	O
sosiv	O
io	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12171	O
IP	O
address	O
management	O
go	O
972	O
:	O
successfully	O
claimed	O
ips	O
:	O
ip	O
24	O
block	O
ip	O
24	O
handle	O
container	O
network	O
interface0	O
host	O
uat15	O
deveu	O
sosiv	O
io	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12153	O
k8s	O
go	O
372	O
:	O
populated	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat15	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12153	O
k8s	O
go	O
373	O
:	O
Calico	O
CNI	O
SDN	O
using	O
ips	O
:	O
ip	O
32	O
container	O
id	O
kubernetes	O
node	O
uat15	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12153	O
dataplane	O
linux	O
go	O
66	O
:	O
setting	O
the	O
host	O
side	O
virtual	O
ethernet	O
device	O
name	O
to	O
calic488f87ca79	O
container	O
id	O
kubernetes	O
node	O
uat15	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
warning	O
12153	O
dataplane	O
linux	O
go	O
404	O
:	O
failed	O
to	O
set	O
net	O
ipv6	O
conf	O
calic488f87ca79	O
accept	O
ra	O
0	O
:	O
open	O
proc	O
sys	O
net	O
ipv6	O
conf	O
calic488f87ca79	O
accept	O
ra	O
:	O
tried	O
to	O
open	O
a	O
file	O
or	O
change	O
to	O
a	O
directory	O
which	O
was	O
not	O
found	O
container	O
id	O
kubernetes	O
node	O
uat15	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
12153	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat15	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
objects	O
listed	O
13962ms	O
"
"	
13	O
962713152s	O
13	O
962713152s	O
end	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
14472	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat5	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
deleting	O
interface	O
1828	O
ens3	O
fe80	O
c0ff	O
fea8	O
1491	O
123	O
interface	O
stats	O
:	O
received	O
sent	O
dropped	O
active	O
time	O
3248	O
secs	O
"
"	
kernel	O
20751	O
535082	O
154776	O
365	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2140328kb	O
anon	O
rss	O
612640kb	O
file	O
rss	O
6464kb	O
shmem	O
rss	O
0kb	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
13166	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat20	O
deveu	O
sosiv	O
sosivio	O
node	O
exporter	O
sosivio	O
test	O
33817196	O
2020	O
11	O
13	O
0500	O
est	O
non	O
existent	O
map	O
controller	O
revision	O
hash	O
66f5c9b8	O
name	O
sosivio	O
node	O
exporter	O
pod	O
template	O
generation	O
18	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
map	O
k8s	O
uat20	O
deveu	O
sosiv	O
io	O
sosivio	O
node	O
exporter	O
hvsqd	O
eth0	O
kns	O
sosivio	O
test	O
ksa	O
calid7c6b68f006	O
container	O
id	O
kubernetes	O
node	O
uat20	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
13180	O
IP	O
address	O
management	O
plugin	O
go	O
253	O
:	O
auto	O
assigning	O
ip	O
container	O
id	O
handleid	O
container	O
network	O
interface0	O
workload	O
uat20	O
deveu	O
sosiv	O
assignargs	O
IP	O
address	O
management	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
13166	O
k8s	O
go	O
372	O
:	O
populated	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat20	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
13166	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat20	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
22448	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat13	O
deveu	O
sosiv	O
sosivio	O
test	O
33824130	O
2020	O
11	O
13	O
0500	O
est	O
non	O
existent	O
map	O
app	O
classifier	O
pod	O
template	O
hash	O
64c88f66cf	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
version	O
map	O
k8s	O
uat13	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
sosivio	O
test	O
ksa	O
cali27e80af3588	O
container	O
id	O
kubernetes	O
node	O
uat13	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
22480	O
IP	O
address	O
management	O
plugin	O
go	O
253	O
:	O
auto	O
assigning	O
ip	O
container	O
id	O
handleid	O
container	O
network	O
interface0	O
workload	O
uat13	O
deveu	O
sosiv	O
assignargs	O
IP	O
address	O
management	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
22448	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat13	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
partial	O
failure	O
issuing	O
cadvisor	O
container	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
v2	O
:	O
partial	O
failures	O
:	O
kubepods	O
slice	O
kubepods	O
424e	O
9b4b	O
72243fd3be17	O
slice	O
recentstats	O
:	O
unable	O
to	O
find	O
data	O
in	O
memory	O
cache	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
22448	O
k8s	O
go	O
372	O
:	O
populated	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat13	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
error	O
updating	O
node	O
status	O
will	O
retry	O
:	O
failed	O
to	O
patch	O
a	O
kubernetes	O
object	O
and	O
update	O
the	O
data	O
regarding	O
the	O
object	O
in	O
the	O
etcd	O
server	O
status	O
\	O
setelementorder	O
conditions	O
\	O
type	O
\	O
networkunavailable	O
\	O
type	O
\	O
memorypressure	O
\	O
type	O
\	O
diskpressure	O
\	O
type	O
\	O
pidpressure	O
\	O
type	O
\	O
ready	O
\	O
conditions	O
\	O
lastheartbeattime	O
\	O
2020	O
11	O
13t	O
type	O
\	O
memorypressure	O
\	O
lastheartbeattime	O
\	O
2020	O
11	O
13t	O
type	O
\	O
diskpressure	O
\	O
lastheartbeattime	O
\	O
2020	O
11	O
13t	O
type	O
\	O
pidpressure	O
\	O
lastheartbeattime	O
\	O
2020	O
11	O
13t	O
type	O
\	O
ready	O
\	O
for	O
node	O
uat8	O
deveu	O
sosiv	O
io	O
patch	O
https	O
:	O
localhost	O
6443	O
api	O
v1	O
nodes	O
uat8	O
deveu	O
sosiv	O
io	O
status	O
timeout	O
10s	O
expected	O
data	O
failed	O
to	O
arrive	O
in	O
a	O
timely	O
manner	O
and	O
exceeded	O
the	O
deadline	O
set	O
as	O
the	O
timeout	O
causing	O
the	O
operation	O
to	O
eventually	O
fail	O
client	O
timeout	O
exceeded	O
while	O
awaiting	O
headers	O
"
"	
failed	O
to	O
update	O
node	O
lease	O
error	O
:	O
put	O
https	O
:	O
localhost	O
6443	O
apis	O
coordination	O
k8s	O
io	O
v1	O
namespaces	O
kube	O
node	O
lease	O
leases	O
uat8	O
deveu	O
sosiv	O
io	O
timeout	O
10s	O
net	O
http	O
:	O
request	O
canceled	O
client	O
timeout	O
exceeded	O
while	O
awaiting	O
headers	O
"
"	
readstring	O
:	O
failed	O
to	O
read	O
sys	O
fs	O
cgroup	O
memory	O
kubepods	O
slice	O
kubepods	O
4a23	O
a45c	O
f578ff4c9a31	O
slice	O
memory	O
memsw	O
limit	O
in	O
bytes	O
read	O
sys	O
fs	O
cgroup	O
memory	O
kubepods	O
slice	O
kubepods	O
4a23	O
a45c	O
f578ff4c9a31	O
slice	O
memory	O
memsw	O
limit	O
in	O
bytes	O
:	O
no	O
such	O
device	O
"
"	
kernel	O
1819	O
535628	O
154727	O
363	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2142512kb	O
anon	O
rss	O
612344kb	O
file	O
rss	O
6564kb	O
shmem	O
rss	O
0kb	O
"
"	
error	O
updating	O
node	O
status	O
will	O
retry	O
:	O
error	O
getting	O
node	O
uat8	O
deveu	O
sosiv	O
io	O
get	O
https	O
:	O
localhost	O
6443	O
api	O
v1	O
nodes	O
uat8	O
deveu	O
sosiv	O
io	O
timeout	O
10s	O
net	O
http	O
:	O
request	O
canceled	O
client	O
timeout	O
exceeded	O
while	O
awaiting	O
headers	O
"
"	
kernel	O
13056	O
553691	O
154710	O
366	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2214764kb	O
anon	O
rss	O
612340kb	O
file	O
rss	O
6500kb	O
shmem	O
rss	O
0kb	O
"
"	
readstring	O
:	O
failed	O
to	O
read	O
sys	O
fs	O
cgroup	O
memory	O
kubepods	O
slice	O
kubepods	O
4a23	O
a45c	O
f578ff4c9a31	O
slice	O
memory	O
limit	O
in	O
bytes	O
read	O
sys	O
fs	O
cgroup	O
memory	O
kubepods	O
slice	O
kubepods	O
4a23	O
a45c	O
f578ff4c9a31	O
slice	O
memory	O
limit	O
in	O
bytes	O
:	O
no	O
such	O
device	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
3706	O
k8s	O
go	O
372	O
:	O
populated	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat39	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
kernel	O
1327	O
553933	O
154795	O
364	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2215732kb	O
anon	O
rss	O
612628kb	O
file	O
rss	O
6552kb	O
shmem	O
rss	O
0kb	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
10418	O
IP	O
address	O
management	O
plugin	O
go	O
253	O
:	O
auto	O
assigning	O
ip	O
container	O
id	O
handleid	O
container	O
network	O
interface0	O
workload	O
uat43	O
deveu	O
sosiv	O
assignargs	O
IP	O
address	O
management	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
10370	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat43	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
10403	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat43	O
deveu	O
sosiv	O
etcdcleaner	O
1605289200	O
sosivio	O
test	O
33823020	O
2020	O
11	O
13	O
0500	O
est	O
non	O
existent	O
map	O
controller	O
uid	O
:	O
job	O
name	O
etcdcleaner	O
1605289200	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
map	O
k8s	O
uat43	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
sosivio	O
test	O
ksa	O
cali39d1028abc3	O
container	O
id	O
kubernetes	O
node	O
uat43	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
13302	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat7	O
deveu	O
sosiv	O
etcd	O
sosivio	O
test	O
33834552	O
2020	O
11	O
13	O
0500	O
est	O
non	O
existent	O
map	O
app	O
etcdpod	O
controller	O
revision	O
hash	O
:	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
statefulset	O
kubernetes	O
io	O
pod	O
name	O
etcd	O
map	O
k8s	O
uat7	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
sosivio	O
test	O
ksa	O
cali86d914f36bd	O
container	O
id	O
kubernetes	O
node	O
uat7	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
3706	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat39	O
deveu	O
sosiv	O
sosivio	O
test	O
33812175	O
2020	O
11	O
13	O
0500	O
est	O
non	O
existent	O
map	O
app	O
analyzer	O
pod	O
template	O
hash	O
96db6d67f	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
map	O
k8s	O
uat39	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
sosivio	O
test	O
ksa	O
cali1659adcbfe8	O
container	O
id	O
kubernetes	O
node	O
uat39	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
3706	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat39	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
10370	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat43	O
deveu	O
sosiv	O
etcdcleaner	O
1605289200	O
nightly	O
33823014	O
2020	O
11	O
13	O
0500	O
est	O
non	O
existent	O
map	O
controller	O
uid	O
:	O
job	O
name	O
etcdcleaner	O
1605289200	O
projectcalico	O
org	O
namespace	O
nightly	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
map	O
k8s	O
uat43	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
nightly	O
ksa	O
nightly	O
sosivio	O
cali1da6367fcbb	O
container	O
id	O
kubernetes	O
node	O
uat43	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
10370	O
k8s	O
go	O
372	O
:	O
populated	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat43	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
kernel	O
18175	O
572190	O
154553	O
369	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2288760kb	O
anon	O
rss	O
611736kb	O
file	O
rss	O
6476kb	O
shmem	O
rss	O
0kb	O
"
"	
time	O
2020	O
11	O
13t	O
05	O
00	O
level	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
msg	O
shim	O
containerd	O
shim	O
started	O
address	O
containerd	O
shim	O
sock	O
debug	O
false	O
pid	O
32184	O
"
"	
kubernetes	O
sosivio	O
test	O
sdn	O
not	O
operational	O
on	O
node	O
uat16	O
deveu	O
sosiv	O
io	O
"
"	
kernel	O
14668	O
553531	O
154686	O
367	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2214124kb	O
anon	O
rss	O
612240kb	O
file	O
rss	O
6504kb	O
shmem	O
rss	O
0kb	O
"
"	
orphaned	O
found	O
but	O
volume	O
paths	O
are	O
still	O
present	O
on	O
disk	O
there	O
were	O
total	O
of	O
errors	O
similar	O
to	O
this	O
turn	O
up	O
verbosity	O
to	O
see	O
them	O
"
"	
error	O
deleting	O
etcdtest	O
rqlite	O
from	O
network	O
Calico	O
CNI	O
SDN	O
0	O
:	O
kubernetes	O
node	O
crd	O
projectcalico	O
org	O
kubernetes	O
node	O
etcdtest	O
uat30	O
deveu	O
sosiv	O
not	O
found	O
"
"	
failed	O
to	O
stop	O
the	O
container's	O
filesystem	O
before	O
removing	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
to	O
teardown	O
pod	O
rqlite	O
etcdtest	O
network	O
:	O
kubernetes	O
node	O
crd	O
projectcalico	O
org	O
kubernetes	O
node	O
etcdtest	O
uat30	O
deveu	O
sosiv	O
not	O
found	O
"
"	
kernel	O
cpu	O
:	O
pid	O
:	O
32238	O
comm	O
:	O
classifier	O
kdump	O
:	O
loaded	O
tainted	O
:	O
10	O
64	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
16268	O
dataplane	O
linux	O
go	O
490	O
:	O
Calico	O
CNI	O
SDN	O
deleted	O
device	O
in	O
netns	O
proc	O
2618	O
ns	O
net	O
container	O
id	O
"
"	
kernel	O
memory	O
swap	O
:	O
usage	O
614304kb	O
limit	O
9007199254740988kb	O
failcnt	O
"
"	
kernel	O
memory	O
:	O
usage	O
614304kb	O
limit	O
614400kb	O
failcnt	O
31174	O
"
"	
2020	O
11	O
13	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
29474	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat15	O
deveu	O
sosiv	O
rqlite	O
sosivio	O
test	O
33835290	O
2020	O
11	O
13	O
0500	O
est	O
non	O
existent	O
map	O
app	O
rqlite	O
controller	O
revision	O
hash	O
:	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
